,#YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
3683,2008,04,03,07,21,999 99.0 99.0,0.77,18.18,9.24,208,9999.0,999.0,15.5,999.0,99.0,99.00
3684,2008,04,03,07,51,999 99.0 99.0,0.73,16.67,9.25,208,9999.0,999.0,15.5,999.0,99.0,99.00
3685,2008,04,03,08,21,999 99.0 99.0,0.68,15.38,8.85,210,9999.0,999.0,15.5,999.0,99.0,99.00
3686,2008,04,03,08,51,999 99.0 99.0,0.62,16.67,8.63,210,9999.0,999.0,15.5,999.0,99.0,99.00
3687,2008,04,03,09,21,999 99.0 99.0,0.75,15.38,9.82,213,9999.0,999.0,15.5,999.0,99.0,99.00
3688,2008,04,03,09,51,999 99.0 99.0,0.75,16.67,10.01,220,9999.0,999.0,15.5,999.0,99.0,99.00
3689,2008,04,03,10,21,999 99.0 99.0,0.63,16.67,8.81,231,9999.0,999.0,15.5,999.0,99.0,99.00
3690,2008,04,03,10,51,999 99.0 99.0,0.74,18.18,10.02,204,9999.0,999.0,15.5,999.0,99.0,99.00
3691,2008,04,03,11,21,999 99.0 99.0,0.65,15.38,9.47,211,9999.0,999.0,15.5,999.0,99.0,99.00
3692,2008,04,03,11,51,999 99.0 99.0,0.66,15.38,9.49,203,9999.0,999.0,15.4,999.0,99.0,99.00
3693,2008,04,03,12,21,999 99.0 99.0,0.65,15.38,9.37,201,9999.0,999.0,15.4,999.0,99.0,99.00
3694,2008,04,03,12,51,999 99.0 99.0,0.67,15.38,10.12,210,9999.0,999.0,15.4,999.0,99.0,99.00
3695,2008,04,03,13,21,999 99.0 99.0,0.62,16.67,9.34,217,9999.0,999.0,15.4,999.0,99.0,99.00
3696,2008,04,03,13,51,999 99.0 99.0,0.79,15.38,11.16,199,9999.0,999.0,15.4,999.0,99.0,99.00
3697,2008,04,03,14,21,999 99.0 99.0,0.71,16.67,10.77,220,9999.0,999.0,15.4,999.0,99.0,99.00
3698,2008,04,03,14,51,999 99.0 99.0,0.80,15.38,11.71,207,9999.0,999.0,15.4,999.0,99.0,99.00
3699,2008,04,03,15,21,999 99.0 99.0,0.78,15.38,11.19,200,9999.0,999.0,15.5,999.0,99.0,99.00
3700,2008,04,03,15,51,999 99.0 99.0,0.70,15.38,10.48,204,9999.0,999.0,15.5,999.0,99.0,99.00
3701,2008,04,03,16,21,999 99.0 99.0,0.68,15.38,9.57,200,9999.0,999.0,15.5,999.0,99.0,99.00
3702,2008,04,03,16,51,999 99.0 99.0,0.83,15.38,10.66,224,9999.0,999.0,15.6,999.0,99.0,99.00
3703,2008,04,03,17,21,999 99.0 99.0,0.80,16.67,9.93,223,9999.0,999.0,15.7,999.0,99.0,99.00
3704,2008,04,03,17,51,999 99.0 99.0,0.79,15.38,9.26,216,9999.0,999.0,15.8,999.0,99.0,99.00
3705,2008,04,03,18,21,999 99.0 99.0,0.89,15.38,9.25,211,9999.0,999.0,15.8,999.0,99.0,99.00
3706,2008,04,03,18,51,999 99.0 99.0,0.92,15.38,9.14,227,9999.0,999.0,15.9,999.0,99.0,99.00
3707,2008,04,03,19,21,999 99.0 99.0,0.96,15.38,8.78,218,9999.0,999.0,15.9,999.0,99.0,99.00
3708,2008,04,03,19,51,999 99.0 99.0,0.86,15.38,8.45,203,9999.0,999.0,17.0,999.0,99.0,99.00
3709,2008,04,03,20,21,999 99.0 99.0,1.04,15.38,7.97,211,9999.0,999.0,17.0,999.0,99.0,99.00
3710,2008,04,03,20,51,999 99.0 99.0,1.01,16.67,7.87,214,9999.0,999.0,16.9,999.0,99.0,99.00
3711,2008,04,03,21,21,999 99.0 99.0,1.03,15.38,8.04,197,9999.0,999.0,16.6,999.0,99.0,99.00
3712,2008,04,03,21,51,999 99.0 99.0,0.99,16.67,8.05,200,9999.0,999.0,16.4,999.0,99.0,99.00
3713,2008,04,03,22,21,999 99.0 99.0,1.03,15.38,7.28,211,9999.0,999.0,16.3,999.0,99.0,99.00
3714,2008,04,03,22,51,999 99.0 99.0,1.06,15.38,6.87,218,9999.0,999.0,16.2,999.0,99.0,99.00
3715,2008,04,03,23,21,999 99.0 99.0,1.13,15.38,7.12,218,9999.0,999.0,16.2,999.0,99.0,99.00
3716,2008,04,03,23,51,999 99.0 99.0,1.10,15.38,6.63,210,9999.0,999.0,16.1,999.0,99.0,99.00
3717,2008,04,04,00,21,999 99.0 99.0,1.10,16.67,6.51,197,9999.0,999.0,16.1,999.0,99.0,99.00
3718,2008,04,04,00,51,999 99.0 99.0,1.14,16.67,6.69,196,9999.0,999.0,16.1,999.0,99.0,99.00
3719,2008,04,04,01,21,999 99.0 99.0,1.07,16.67,5.99,220,9999.0,999.0,16.0,999.0,99.0,99.00
3720,2008,04,04,01,51,999 99.0 99.0,1.16,15.38,6.39,208,9999.0,999.0,15.9,999.0,99.0,99.00
3721,2008,04,04,02,21,999 99.0 99.0,1.14,16.67,6.28,200,9999.0,999.0,15.8,999.0,99.0,99.00
3722,2008,04,04,02,51,999 99.0 99.0,1.14,16.67,6.37,211,9999.0,999.0,15.7,999.0,99.0,99.00
3723,2008,04,04,03,21,999 99.0 99.0,1.08,15.38,6.03,218,9999.0,999.0,15.6,999.0,99.0,99.00
3724,2008,04,04,03,51,999 99.0 99.0,1.10,15.38,6.11,210,9999.0,999.0,15.6,999.0,99.0,99.00
3725,2008,04,04,04,21,999 99.0 99.0,1.12,16.67,6.20,206,9999.0,999.0,15.5,999.0,99.0,99.00
3726,2008,04,04,04,51,999 99.0 99.0,1.16,16.67,6.63,214,9999.0,999.0,15.5,999.0,99.0,99.00
3727,2008,04,04,05,21,999 99.0 99.0,1.18,16.67,6.62,216,9999.0,999.0,15.5,999.0,99.0,99.00
3728,2008,04,04,05,51,999 99.0 99.0,1.18,15.38,6.51,201,9999.0,999.0,15.4,999.0,99.0,99.00
3729,2008,04,04,06,21,999 99.0 99.0,1.17,14.29,6.59,210,9999.0,999.0,15.4,999.0,99.0,99.00
3730,2008,04,04,06,51,999 99.0 99.0,1.23,15.38,7.16,208,9999.0,999.0,15.4,999.0,99.0,99.00
3731,2008,04,04,07,21,999 99.0 99.0,1.15,15.38,6.52,208,9999.0,999.0,15.4,999.0,99.0,99.00
3732,2008,04,04,07,51,999 99.0 99.0,1.26,14.29,6.98,225,9999.0,999.0,15.4,999.0,99.0,99.00
3733,2008,04,04,08,21,999 99.0 99.0,1.14,15.38,6.60,223,9999.0,999.0,15.4,999.0,99.0,99.00
3734,2008,04,04,08,51,999 99.0 99.0,1.16,15.38,6.51,223,9999.0,999.0,15.5,999.0,99.0,99.00
3735,2008,04,04,09,21,999 99.0 99.0,1.14,14.29,6.25,225,9999.0,999.0,15.5,999.0,99.0,99.00
3736,2008,04,04,09,51,999 99.0 99.0,1.18,15.38,6.62,203,9999.0,999.0,15.5,999.0,99.0,99.00
3737,2008,04,04,10,21,999 99.0 99.0,1.24,14.29,6.66,214,9999.0,999.0,15.4,999.0,99.0,99.00
3738,2008,04,04,10,51,999 99.0 99.0,1.13,15.38,6.42,208,9999.0,999.0,15.4,999.0,99.0,99.00
3739,2008,04,04,11,21,999 99.0 99.0,1.16,15.38,6.95,206,9999.0,999.0,15.4,999.0,99.0,99.00
3740,2008,04,04,11,51,999 99.0 99.0,1.17,14.29,6.83,207,9999.0,999.0,15.5,999.0,99.0,99.00
3741,2008,04,04,12,21,999 99.0 99.0,1.05,15.38,6.03,204,9999.0,999.0,15.4,999.0,99.0,99.00
3742,2008,04,04,12,51,999 99.0 99.0,1.11,15.38,6.70,214,9999.0,999.0,15.4,999.0,99.0,99.00
3743,2008,04,04,13,21,999 99.0 99.0,1.09,14.29,6.98,234,9999.0,999.0,15.4,999.0,99.0,99.00
3744,2008,04,04,13,51,999 99.0 99.0,1.09,15.38,7.11,214,9999.0,999.0,15.4,999.0,99.0,99.00
3745,2008,04,04,14,21,999 99.0 99.0,1.11,15.38,7.43,211,9999.0,999.0,15.4,999.0,99.0,99.00
3746,2008,04,04,14,51,999 99.0 99.0,1.00,16.67,6.90,206,9999.0,999.0,15.4,999.0,99.0,99.00
3747,2008,04,04,15,21,999 99.0 99.0,1.03,15.38,7.33,213,9999.0,999.0,15.4,999.0,99.0,99.00
3748,2008,04,04,15,51,999 99.0 99.0,1.03,16.67,7.49,194,9999.0,999.0,15.4,999.0,99.0,99.00
3749,2008,04,04,16,21,999 99.0 99.0,1.04,14.29,7.50,213,9999.0,999.0,15.4,999.0,99.0,99.00
3750,2008,04,04,16,51,999 99.0 99.0,1.00,14.29,7.78,214,9999.0,999.0,15.5,999.0,99.0,99.00
3751,2008,04,04,17,21,999 99.0 99.0,1.05,15.38,7.88,206,9999.0,999.0,15.4,999.0,99.0,99.00
3752,2008,04,04,17,51,999 99.0 99.0,1.09,15.38,8.89,196,9999.0,999.0,15.6,999.0,99.0,99.00
3753,2008,04,04,18,21,999 99.0 99.0,0.91,14.29,7.51,196,9999.0,999.0,15.5,999.0,99.0,99.00
3754,2008,04,04,18,51,999 99.0 99.0,1.03,15.38,8.40,199,9999.0,999.0,15.5,999.0,99.0,99.00
3755,2008,04,04,19,21,999 99.0 99.0,0.99,15.38,7.64,203,9999.0,999.0,15.5,999.0,99.0,99.00
3756,2008,04,04,19,51,999 99.0 99.0,1.04,15.38,7.93,203,9999.0,999.0,15.6,999.0,99.0,99.00
3757,2008,04,04,20,21,999 99.0 99.0,0.93,15.38,6.95,200,9999.0,999.0,15.6,999.0,99.0,99.00
3758,2008,04,04,20,51,999 99.0 99.0,0.99,15.38,6.84,204,9999.0,999.0,15.6,999.0,99.0,99.00
3759,2008,04,04,21,21,999 99.0 99.0,0.95,14.29,6.42,204,9999.0,999.0,15.6,999.0,99.0,99.00
3760,2008,04,04,21,51,999 99.0 99.0,1.09,15.38,7.17,207,9999.0,999.0,15.6,999.0,99.0,99.00
3761,2008,04,04,22,21,999 99.0 99.0,1.00,15.38,6.48,203,9999.0,999.0,15.6,999.0,99.0,99.00
3762,2008,04,04,22,51,999 99.0 99.0,0.95,15.38,6.21,206,9999.0,999.0,15.6,999.0,99.0,99.00
3763,2008,04,04,23,21,999 99.0 99.0,0.99,14.29,6.42,220,9999.0,999.0,15.7,999.0,99.0,99.00
3764,2008,04,04,23,51,999 99.0 99.0,1.02,15.38,6.64,207,9999.0,999.0,15.7,999.0,99.0,99.00
3765,2008,04,05,00,21,999 99.0 99.0,1.01,15.38,6.45,208,9999.0,999.0,15.7,999.0,99.0,99.00
3766,2008,04,05,00,51,999 99.0 99.0,1.04,15.38,6.81,204,9999.0,999.0,15.7,999.0,99.0,99.00
3767,2008,04,05,01,21,999 99.0 99.0,1.00,15.38,6.52,197,9999.0,999.0,15.6,999.0,99.0,99.00
3768,2008,04,05,01,51,999 99.0 99.0,1.03,15.38,6.23,216,9999.0,999.0,15.5,999.0,99.0,99.00
3769,2008,04,05,02,21,999 99.0 99.0,0.98,16.67,6.22,223,9999.0,999.0,15.5,999.0,99.0,99.00
3770,2008,04,05,02,51,999 99.0 99.0,1.04,15.38,6.55,213,9999.0,999.0,15.4,999.0,99.0,99.00
3771,2008,04,05,03,21,999 99.0 99.0,0.99,15.38,6.61,213,9999.0,999.0,15.4,999.0,99.0,99.00
3772,2008,04,05,03,51,999 99.0 99.0,0.94,15.38,6.32,200,9999.0,999.0,15.3,999.0,99.0,99.00
3773,2008,04,05,04,21,999 99.0 99.0,0.92,15.38,6.27,206,9999.0,999.0,15.3,999.0,99.0,99.00
3774,2008,04,05,04,51,999 99.0 99.0,0.97,14.29,6.66,211,9999.0,999.0,15.4,999.0,99.0,99.00
3775,2008,04,05,05,21,999 99.0 99.0,0.99,15.38,6.79,213,9999.0,999.0,15.4,999.0,99.0,99.00
3776,2008,04,05,05,51,999 99.0 99.0,1.03,14.29,7.05,206,9999.0,999.0,15.5,999.0,99.0,99.00
3777,2008,04,05,06,21,999 99.0 99.0,1.02,15.38,7.08,199,9999.0,999.0,15.6,999.0,99.0,99.00
3778,2008,04,05,06,51,999 99.0 99.0,1.06,14.29,7.27,213,9999.0,999.0,15.6,999.0,99.0,99.00
3779,2008,04,05,07,21,999 99.0 99.0,1.10,14.29,7.01,193,9999.0,999.0,15.5,999.0,99.0,99.00
3780,2008,04,05,07,51,999 99.0 99.0,1.11,15.38,6.82,207,9999.0,999.0,15.4,999.0,99.0,99.00
3781,2008,04,05,08,21,999 99.0 99.0,1.07,15.38,6.48,210,9999.0,999.0,15.3,999.0,99.0,99.00
3782,2008,04,05,08,51,999 99.0 99.0,1.00,15.38,5.83,213,9999.0,999.0,15.2,999.0,99.0,99.00
3783,2008,04,05,09,21,999 99.0 99.0,1.15,15.38,6.86,210,9999.0,999.0,15.3,999.0,99.0,99.00
3784,2008,04,05,09,51,999 99.0 99.0,1.07,15.38,6.53,210,9999.0,999.0,15.3,999.0,99.0,99.00
3785,2008,04,05,10,21,999 99.0 99.0,1.07,15.38,6.22,216,9999.0,999.0,15.2,999.0,99.0,99.00
3786,2008,04,05,10,51,999 99.0 99.0,1.01,15.38,6.21,207,9999.0,999.0,15.2,999.0,99.0,99.00
3787,2008,04,05,11,21,999 99.0 99.0,1.01,15.38,6.04,207,9999.0,999.0,15.2,999.0,99.0,99.00
3788,2008,04,05,11,51,999 99.0 99.0,1.11,15.38,6.68,211,9999.0,999.0,15.2,999.0,99.0,99.00
3789,2008,04,05,12,21,999 99.0 99.0,1.11,15.38,6.50,214,9999.0,999.0,15.2,999.0,99.0,99.00
3790,2008,04,05,12,51,999 99.0 99.0,1.05,14.29,6.13,206,9999.0,999.0,15.2,999.0,99.0,99.00
3791,2008,04,05,13,21,999 99.0 99.0,1.13,15.38,6.40,210,9999.0,999.0,15.3,999.0,99.0,99.00
3792,2008,04,05,13,51,999 99.0 99.0,1.16,15.38,6.70,211,9999.0,999.0,15.3,999.0,99.0,99.00
3793,2008,04,05,14,21,999 99.0 99.0,1.14,14.29,6.00,192,9999.0,999.0,15.3,999.0,99.0,99.00
3794,2008,04,05,14,51,999 99.0 99.0,1.22,15.38,6.48,225,9999.0,999.0,15.3,999.0,99.0,99.00
3795,2008,04,05,15,21,999 99.0 99.0,1.22,6.67,6.30,282,9999.0,999.0,15.2,999.0,99.0,99.00
3796,2008,04,05,15,51,999 99.0 99.0,1.31,15.38,6.39,217,9999.0,999.0,15.1,999.0,99.0,99.00
3797,2008,04,05,16,21,999 99.0 99.0,1.24,15.38,6.50,230,9999.0,999.0,15.1,999.0,99.0,99.00
3798,2008,04,05,16,51,999 99.0 99.0,1.22,15.38,6.24,228,9999.0,999.0,15.1,999.0,99.0,99.00
3799,2008,04,05,17,21,999 99.0 99.0,1.25,15.38,6.21,218,9999.0,999.0,15.1,999.0,99.0,99.00
3800,2008,04,05,18,21,999 99.0 99.0,1.12,15.38,6.24,239,9999.0,999.0,15.3,999.0,99.0,99.00
3801,2008,04,05,18,51,999 99.0 99.0,1.23,14.29,6.79,197,9999.0,999.0,15.3,999.0,99.0,99.00
3802,2008,04,05,19,21,999 99.0 99.0,1.23,15.38,6.49,221,9999.0,999.0,15.3,999.0,99.0,99.00
3803,2008,04,05,19,51,999 99.0 99.0,1.24,15.38,6.72,218,9999.0,999.0,15.3,999.0,99.0,99.00
3804,2008,04,05,20,21,999 99.0 99.0,1.13,15.38,6.31,223,9999.0,999.0,15.3,999.0,99.0,99.00
3805,2008,04,05,20,51,999 99.0 99.0,1.20,15.38,6.45,227,9999.0,999.0,15.2,999.0,99.0,99.00
3806,2008,04,05,21,21,999 99.0 99.0,1.25,7.69,6.39,284,9999.0,999.0,15.3,999.0,99.0,99.00
3807,2008,04,05,21,51,999 99.0 99.0,1.34,14.29,6.86,208,9999.0,999.0,15.3,999.0,99.0,99.00
3808,2008,04,05,22,21,999 99.0 99.0,1.18,7.69,6.11,284,9999.0,999.0,15.3,999.0,99.0,99.00
3809,2008,04,05,22,51,999 99.0 99.0,1.34,7.69,6.44,282,9999.0,999.0,15.2,999.0,99.0,99.00
3810,2008,04,05,23,21,999 99.0 99.0,1.41,15.38,6.40,228,9999.0,999.0,15.2,999.0,99.0,99.00
3811,2008,04,05,23,51,999 99.0 99.0,1.43,15.38,6.34,230,9999.0,999.0,15.4,999.0,99.0,99.00
3812,2008,04,06,00,21,999 99.0 99.0,1.41,15.38,6.23,218,9999.0,999.0,15.4,999.0,99.0,99.00
3813,2008,04,06,00,51,999 99.0 99.0,1.37,7.14,5.90,280,9999.0,999.0,15.4,999.0,99.0,99.00
3814,2008,04,06,01,21,999 99.0 99.0,1.42,7.14,6.05,277,9999.0,999.0,15.3,999.0,99.0,99.00
3815,2008,04,06,01,51,999 99.0 99.0,1.36,7.69,5.94,279,9999.0,999.0,15.2,999.0,99.0,99.00
3816,2008,04,06,02,21,999 99.0 99.0,1.40,14.29,6.09,218,9999.0,999.0,15.1,999.0,99.0,99.00
3817,2008,04,06,02,51,999 99.0 99.0,1.35,7.69,5.83,282,9999.0,999.0,15.1,999.0,99.0,99.00
3818,2008,04,06,03,21,999 99.0 99.0,1.38,7.69,6.11,280,9999.0,999.0,15.1,999.0,99.0,99.00
3819,2008,04,06,03,51,999 99.0 99.0,1.32,14.29,6.24,227,9999.0,999.0,15.1,999.0,99.0,99.00
3820,2008,04,06,04,21,999 99.0 99.0,1.19,14.29,6.17,224,9999.0,999.0,15.1,999.0,99.0,99.00
3821,2008,04,06,04,51,999 99.0 99.0,1.19,13.33,6.01,204,9999.0,999.0,15.1,999.0,99.0,99.00
3822,2008,04,06,05,21,999 99.0 99.0,1.18,14.29,6.24,234,9999.0,999.0,15.2,999.0,99.0,99.00
3823,2008,04,06,05,51,999 99.0 99.0,1.14,14.29,6.13,203,9999.0,999.0,15.2,999.0,99.0,99.00
3824,2008,04,06,06,21,999 99.0 99.0,1.20,14.29,6.32,213,9999.0,999.0,15.1,999.0,99.0,99.00
3825,2008,04,06,06,51,999 99.0 99.0,1.18,13.33,6.43,214,9999.0,999.0,15.1,999.0,99.0,99.00
3826,2008,04,06,07,21,999 99.0 99.0,1.28,14.29,6.74,214,9999.0,999.0,15.2,999.0,99.0,99.00
3827,2008,04,06,07,51,999 99.0 99.0,1.21,14.29,6.58,234,9999.0,999.0,15.3,999.0,99.0,99.00
3828,2008,04,06,08,21,999 99.0 99.0,1.28,8.33,6.64,280,9999.0,999.0,15.3,999.0,99.0,99.00
3829,2008,04,06,08,51,999 99.0 99.0,1.29,13.33,6.79,220,9999.0,999.0,15.2,999.0,99.0,99.00
3830,2008,04,06,09,21,999 99.0 99.0,1.24,8.33,6.47,282,9999.0,999.0,15.2,999.0,99.0,99.00
3831,2008,04,06,09,51,999 99.0 99.0,1.34,8.33,6.81,286,9999.0,999.0,15.2,999.0,99.0,99.00
3832,2008,04,06,10,21,999 99.0 99.0,1.27,7.69,6.45,287,9999.0,999.0,15.2,999.0,99.0,99.00
3833,2008,04,06,10,51,999 99.0 99.0,1.38,7.69,6.67,283,9999.0,999.0,15.2,999.0,99.0,99.00
3834,2008,04,06,11,21,999 99.0 99.0,1.35,8.33,6.78,284,9999.0,999.0,15.1,999.0,99.0,99.00
3835,2008,04,06,11,51,999 99.0 99.0,1.40,8.33,6.84,284,9999.0,999.0,15.1,999.0,99.0,99.00
3836,2008,04,06,12,21,999 99.0 99.0,1.44,8.33,6.95,286,9999.0,999.0,15.1,999.0,99.0,99.00
3837,2008,04,06,12,51,999 99.0 99.0,1.44,7.69,6.81,284,9999.0,999.0,15.1,999.0,99.0,99.00
3838,2008,04,06,13,21,999 99.0 99.0,1.40,14.29,6.54,216,9999.0,999.0,15.1,999.0,99.0,99.00
3839,2008,04,06,13,51,999 99.0 99.0,1.41,8.33,6.44,283,9999.0,999.0,15.1,999.0,99.0,99.00
3840,2008,04,06,14,21,999 99.0 99.0,1.31,7.14,6.27,286,9999.0,999.0,15.1,999.0,99.0,99.00
3841,2008,04,06,14,51,999 99.0 99.0,1.40,8.33,6.48,282,9999.0,999.0,15.1,999.0,99.0,99.00
3842,2008,04,06,15,21,999 99.0 99.0,1.38,7.69,6.38,280,9999.0,999.0,15.0,999.0,99.0,99.00
3843,2008,04,06,15,51,999 99.0 99.0,1.29,7.14,6.41,280,9999.0,999.0,15.0,999.0,99.0,99.00
3844,2008,04,06,16,21,999 99.0 99.0,1.24,13.33,6.27,201,9999.0,999.0,15.0,999.0,99.0,99.00
3845,2008,04,06,16,51,999 99.0 99.0,1.13,7.14,6.13,280,9999.0,999.0,15.0,999.0,99.0,99.00
3846,2008,04,06,17,21,999 99.0 99.0,1.11,13.33,6.18,224,9999.0,999.0,15.0,999.0,99.0,99.00
3847,2008,04,06,17,51,999 99.0 99.0,1.10,13.33,6.01,238,9999.0,999.0,15.1,999.0,99.0,99.00
3848,2008,04,06,18,21,999 99.0 99.0,1.17,13.33,6.44,224,9999.0,999.0,15.2,999.0,99.0,99.00
3849,2008,04,06,18,51,999 99.0 99.0,1.08,7.14,6.13,286,9999.0,999.0,15.4,999.0,99.0,99.00
3850,2008,04,06,19,21,999 99.0 99.0,1.18,13.33,6.32,234,9999.0,999.0,15.4,999.0,99.0,99.00
3851,2008,04,06,19,51,999 99.0 99.0,1.11,14.29,6.39,216,9999.0,999.0,15.5,999.0,99.0,99.00
3852,2008,04,06,20,21,999 99.0 99.0,1.06,14.29,6.08,223,9999.0,999.0,15.7,999.0,99.0,99.00
3853,2008,04,06,20,51,999 99.0 99.0,1.04,13.33,6.20,235,9999.0,999.0,15.7,999.0,99.0,99.00
3854,2008,04,06,21,21,999 99.0 99.0,1.02,7.69,6.08,282,9999.0,999.0,15.7,999.0,99.0,99.00
3855,2008,04,06,21,51,999 99.0 99.0,1.00,13.33,6.38,234,9999.0,999.0,15.8,999.0,99.0,99.00
3856,2008,04,06,22,21,999 99.0 99.0,1.06,8.33,6.38,286,9999.0,999.0,15.9,999.0,99.0,99.00
3857,2008,04,06,22,51,999 99.0 99.0,1.14,13.33,6.55,218,9999.0,999.0,16.0,999.0,99.0,99.00
3858,2008,04,06,23,21,999 99.0 99.0,1.09,13.33,6.28,224,9999.0,999.0,16.0,999.0,99.0,99.00
3859,2008,04,06,23,51,999 99.0 99.0,1.05,7.14,6.23,289,9999.0,999.0,16.0,999.0,99.0,99.00
3860,2008,04,07,00,21,999 99.0 99.0,1.09,14.29,6.44,217,9999.0,999.0,16.0,999.0,99.0,99.00
3861,2008,04,07,00,51,999 99.0 99.0,0.96,13.33,6.25,223,9999.0,999.0,16.0,999.0,99.0,99.00
3862,2008,04,07,01,21,999 99.0 99.0,1.00,13.33,6.41,231,9999.0,999.0,15.9,999.0,99.0,99.00
3863,2008,04,07,01,51,999 99.0 99.0,0.92,6.25,6.25,282,9999.0,999.0,15.8,999.0,99.0,99.00
3864,2008,04,07,02,21,999 99.0 99.0,0.88,13.33,6.47,234,9999.0,999.0,15.7,999.0,99.0,99.00
3865,2008,04,07,02,51,999 99.0 99.0,0.88,13.33,6.36,213,9999.0,999.0,15.5,999.0,99.0,99.00
3866,2008,04,07,03,21,999 99.0 99.0,0.81,14.29,6.23,213,9999.0,999.0,15.5,999.0,99.0,99.00
3867,2008,04,07,03,51,999 99.0 99.0,0.78,14.29,6.06,225,9999.0,999.0,15.4,999.0,99.0,99.00
3868,2008,04,07,04,21,999 99.0 99.0,0.81,12.50,6.55,213,9999.0,999.0,15.3,999.0,99.0,99.00
3869,2008,04,07,04,51,999 99.0 99.0,0.76,14.29,5.89,220,9999.0,999.0,15.3,999.0,99.0,99.00
3870,2008,04,07,05,21,999 99.0 99.0,0.78,13.33,5.84,234,9999.0,999.0,15.2,999.0,99.0,99.00
3871,2008,04,07,05,51,999 99.0 99.0,0.78,12.50,6.19,231,9999.0,999.0,15.1,999.0,99.0,99.00
3872,2008,04,07,06,21,999 99.0 99.0,0.78,13.33,5.78,207,9999.0,999.0,15.1,999.0,99.0,99.00
3873,2008,04,07,06,51,999 99.0 99.0,0.79,12.50,5.94,244,9999.0,999.0,15.0,999.0,99.0,99.00
3874,2008,04,07,07,21,999 99.0 99.0,0.82,13.33,6.25,227,9999.0,999.0,15.0,999.0,99.0,99.00
3875,2008,04,07,07,51,999 99.0 99.0,0.76,12.50,5.89,261,9999.0,999.0,15.1,999.0,99.0,99.00
3876,2008,04,07,08,21,999 99.0 99.0,0.77,13.33,5.87,225,9999.0,999.0,15.1,999.0,99.0,99.00
3877,2008,04,07,08,51,999 99.0 99.0,0.78,13.33,6.08,241,9999.0,999.0,15.1,999.0,99.0,99.00
3878,2008,04,07,09,21,999 99.0 99.0,0.78,11.76,5.89,253,9999.0,999.0,15.1,999.0,99.0,99.00
3879,2008,04,07,09,51,999 99.0 99.0,0.80,12.50,6.17,228,9999.0,999.0,15.1,999.0,99.0,99.00
3880,2008,04,07,10,21,999 99.0 99.0,0.84,13.33,6.75,227,9999.0,999.0,15.1,999.0,99.0,99.00
3881,2008,04,07,10,51,999 99.0 99.0,0.81,12.50,6.21,245,9999.0,999.0,15.1,999.0,99.0,99.00
3882,2008,04,07,11,21,999 99.0 99.0,0.85,12.50,6.42,230,9999.0,999.0,15.1,999.0,99.0,99.00
3883,2008,04,07,11,51,999 99.0 99.0,0.95,7.69,6.58,282,9999.0,999.0,15.1,999.0,99.0,99.00
3884,2008,04,07,12,21,999 99.0 99.0,0.94,7.69,6.29,277,9999.0,999.0,15.1,999.0,99.0,99.00
3885,2008,04,07,12,51,999 99.0 99.0,1.00,7.69,6.33,282,9999.0,999.0,15.1,999.0,99.0,99.00
3886,2008,04,07,13,21,999 99.0 99.0,1.07,7.14,6.27,283,9999.0,999.0,15.1,999.0,99.0,99.00
3887,2008,04,07,13,51,999 99.0 99.0,1.11,7.14,6.29,282,9999.0,999.0,15.1,999.0,99.0,99.00
3888,2008,04,07,14,21,999 99.0 99.0,1.23,6.67,6.11,280,9999.0,999.0,15.1,999.0,99.0,99.00
3889,2008,04,07,14,51,999 99.0 99.0,1.23,7.14,6.01,284,9999.0,999.0,15.1,999.0,99.0,99.00
3890,2008,04,07,15,21,999 99.0 99.0,1.23,7.69,6.09,284,9999.0,999.0,15.1,999.0,99.0,99.00
3891,2008,04,07,15,51,999 99.0 99.0,1.32,7.69,6.03,286,9999.0,999.0,15.2,999.0,99.0,99.00
3892,2008,04,07,16,21,999 99.0 99.0,1.25,7.69,6.04,286,9999.0,999.0,15.2,999.0,99.0,99.00
3893,2008,04,07,16,51,999 99.0 99.0,1.24,7.69,6.00,284,9999.0,999.0,15.4,999.0,99.0,99.00
3894,2008,04,07,17,21,999 99.0 99.0,1.20,7.69,5.82,287,9999.0,999.0,15.4,999.0,99.0,99.00
3895,2008,04,07,17,51,999 99.0 99.0,1.16,7.69,5.94,287,9999.0,999.0,15.5,999.0,99.0,99.00
3896,2008,04,07,18,21,999 99.0 99.0,1.16,7.69,6.04,289,9999.0,999.0,15.6,999.0,99.0,99.00
3897,2008,04,07,18,51,999 99.0 99.0,1.16,7.14,6.14,289,9999.0,999.0,15.6,999.0,99.0,99.00
3898,2008,04,07,19,21,999 99.0 99.0,1.13,7.69,5.97,287,9999.0,999.0,15.6,999.0,99.0,99.00
3899,2008,04,07,19,51,999 99.0 99.0,1.10,7.69,6.09,290,9999.0,999.0,15.7,999.0,99.0,99.00
3900,2008,04,07,20,21,999 99.0 99.0,1.08,7.14,5.74,290,9999.0,999.0,15.7,999.0,99.0,99.00
3901,2008,04,07,20,51,999 99.0 99.0,1.18,7.69,5.88,289,9999.0,999.0,15.6,999.0,99.0,99.00
3902,2008,04,07,21,21,999 99.0 99.0,1.20,7.69,5.98,286,9999.0,999.0,15.7,999.0,99.0,99.00
3903,2008,04,07,21,51,999 99.0 99.0,1.12,8.33,5.73,286,9999.0,999.0,15.7,999.0,99.0,99.00
